"CODCT";"PROJETO";"Obra";"Tipo Obra";"RDO";"STATUS_RDO";"DATA_VALIDACAO_SALA_TECNICA"
"0004";"15552632";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Não se aplica                ";
"0005";"21061700";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0004";"15018873";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000003";"Não se aplica                ";
"0004";"15019098";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000003";"Não se aplica                ";
"0005";"22004238";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000002";"Cancelado                    ";
"0004";"15019080";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000003";"Não se aplica                ";
"0004";"15516121";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000003";"Não se aplica                ";
"0004";"15169820";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000003";"Não se aplica                ";
"0007";"28022831";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"15018920";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000004";"Não se aplica                ";
"0004";"15019241";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Não se aplica                ";
"0004";"15019101";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Não se aplica                ";
"0004";"15516148";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aguardando Aval. Sala Técnica";
"0005";"21198586";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"21290458";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0003";"52017095";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";13/6/2025 00:00:00
"0007";"29058937";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0005";"21042888";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0004";"11022469";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29018218";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"22136746";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Cancelado                    ";13/6/2025 00:00:00
"0005";"21030308";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";17/6/2025 00:00:00
"0007";"29108233";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"25012010";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25130650";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Cancelado                    ";
"0007";"25130650";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000003";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0006";"42162246";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29019214";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13102737";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0006";"42161525";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"25109278";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0004";"13049828";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000001";"Cancelado                    ";
"0004";"13052268";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000001";"Cancelado                    ";
"0004";"13059807";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000001";"Cancelado                    ";
"0004";"13107755";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000001";"Cancelado                    ";
"0004";"13076264";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000001";"Cancelado                    ";
"0007";"27025144";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"29338840";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13103261";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000001";"Cancelado                    ";
"0007";"29484219";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0007";"29036305";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29032377";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"29054095";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000002";"Não se aplica                ";
"0005";"23266520";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"21009031";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"25018728";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Sala Técnica";
"0007";"26038137";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25036831";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25027913";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21037922";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21038163";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21038872";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21048924";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"24005525";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"24063223";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"24075108";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0002";"31088994";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aguardando Aval. Sala Técnica";
"0007";"26147050";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"25022563";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Cancelado                    ";
"0007";"25027859";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"25022563";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000003";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0004";"13086600";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0002";"35222124";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"33013829";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21061211";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21046930";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Não se aplica                ";
"0007";"29104424";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25019678";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"29032458";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0007";"29065160";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000006";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29104645";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"29058902";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"12001341";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0002";"31221244";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21045380";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Não se aplica                ";
"0004";"11048468";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"29108349";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"35661512";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0006";"43155634";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21049033";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29537410";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"31065471";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25011863";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"32007183";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32007205";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32007124";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32006578";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32007000";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32008724";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32008716";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32007051";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"15033449";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"15033457";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"15033481";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"15033490";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0004";"15033546";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"15033554";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"15033562";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"31319643";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aguardando Aval. Sala Técnica";
"0007";"27225208";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0002";"31086291";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Cancelado                    ";
"0002";"31086291";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aguardando Aval. Sala Técnica";
"0002";"31089796";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0002";"31351873";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0005";"22005455";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"21047170";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Sala Técnica";
"0007";"29380170";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0002";"31089796";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"28021886";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"31351873";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Não se aplica                ";
"0005";"21048592";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";17/6/2025 00:00:00
"0007";"29048648";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"15036103";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"15036596";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"15036731";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"15036774";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"15036960";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"15036987";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21058440";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Sala Técnica";
"0004";"15578437";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"31359793";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000003";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"28032616";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0002";"31298565";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0002";"31189448";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"11045620";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"25133438";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0006";"42162246";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000002";"Cancelado                    ";
"0006";"42162246";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000003";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"13049828";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13103261";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13052268";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13059807";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13107755";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13076264";"11-GERADOR_SOLAR_COMPARTILHADA";"Gerador Solar";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13070940";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21224684";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"21215006";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Não se aplica                ";
"0004";"13004751";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"15047768";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0002";"35230583";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"26003538";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"13080679";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"21290326";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25027867";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"22005153";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"26043211";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"11016469";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"13104802";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"11025352";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0004";"13095137";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0006";"42122775";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"15047709";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0002";"31292095";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0005";"21009279";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";13/6/2025 00:00:00
"0007";"29065445";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";17/6/2025 00:00:00
"0004";"13004786";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";16/6/2025 00:00:00
"0005";"21062064";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"15047741";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";16/6/2025 00:00:00
"0004";"13103970";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";17/6/2025 00:00:00
"0002";"31085481";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"29018200";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0004";"15016056";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29063329";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0004";"15047512";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0004";"13103970";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";17/6/2025 00:00:00
"0006";"43061680";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0007";"27025136";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"25033107";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0007";"29410410";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"12001228";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Não se aplica                ";
"0005";"21047480";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aguardando Aval. Supervisor  ";
"0007";"25133195";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21005826";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0004";"13002180";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0007";"28031202";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Aprovado Sala Técnica        ";11/6/2025 00:00:00
"0005";"21058385";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";16/6/2025 00:00:00
"0007";"25111370";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Cancelado                    ";23/6/2025 00:00:00
