"PROJETO";"Fase";"Região";"UF";"Município";"Escopo_RE";"Escopo_RI";"Escopo_GS";"Energia compart";"Escola Conectada"
"26033666";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26033674";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26033682";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26033771";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26033780";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26033798";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26034522";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26035413";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26035901";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26036541";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26036762";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26036851";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26037033";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26037106";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26037270";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Sim"
"26037378";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26037459";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26037513";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26037521";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26037556";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26037637";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Sim"
"26037645";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26037742";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26037815";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26037823";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26037920";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26037971";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Sim"
"26038048";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26038064";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26038099";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26038102";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Sim"
"26038137";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26038145";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Sim"
"26038234";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26038277";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26038455";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26038528";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26038781";"4.1";"Nordeste II";"PE";"Terra Nova";"Sim";"Sim";"Não";;"Não"
"26039664";"4.1";"Nordeste II";"PE";"Belém do São Francisco";"Sim";"Sim";"Não";;"Não"
"26039745";"4.1";"Nordeste II";"PE";"Belém do São Francisco";"Sim";"Sim";"Não";;"Não"
"26041456";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26040298";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26040379";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26040425";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26040662";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26040735";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26041162";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041251";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041464";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041502";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041618";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041510";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041553";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041600";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041715";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041782";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041731";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041758";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041804";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26147890";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041820";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26041839";"4.1";"Nordeste II";"PE";"Itacuruba";"Sim";"Sim";"Não";;"Sim"
"26041855";"4.1";"Nordeste II";"PE";"Itacuruba";"Sim";"Sim";"Não";;"Não"
"26041880";"4.1";"Nordeste II";"PE";"Itacuruba";"Sim";"Sim";"Não";;"Sim"
"26041928";"4.1";"Nordeste II";"PE";"Itacuruba";"Sim";"Sim";"Não";;"Sim"
"26041979";"4.1";"Nordeste II";"PE";"Itacuruba";"Sim";"Sim";"Não";;"Sim"
"26042150";"4.1";"Nordeste II";"PE";"Jatobá";"Sim";"Sim";"Não";;"Não"
"26042177";"4.1";"Nordeste II";"PE";"Jatobá";"Sim";"Sim";"Não";;"Sim"
"26042436";"4.1";"Nordeste II";"PE";"Jatobá";"Sim";"Sim";"Não";;"Não"
"26042665";"4.1";"Nordeste II";"PE";"Jatobá";"Sim";"Sim";"Não";;"Sim"
"26042720";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26042770";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26043050";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26043173";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26043181";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Sim"
"26043211";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Sim"
"26043246";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26043432";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26043459";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Sim"
"26043475";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26132625";"4.1";"Nordeste II";"PE";"Trindade";"Sim";"Sim";"Não";;"Não"
"26133239";"4.1";"Nordeste II";"PE";"Ipubi";"Sim";"Sim";"Não";;"Não"
"26133247";"4.1";"Nordeste II";"PE";"Ipubi";"Sim";"Sim";"Não";;"Sim"
"26133293";"4.1";"Nordeste II";"PE";"Solidão";"Sim";"Sim";"Não";;"Não"
"26133325";"4.1";"Nordeste II";"PE";"São José do Egito";"Sim";"Sim";"Não";;"Não"
"26133956";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Sim"
"26134093";"4.1";"Nordeste II";"PE";"Triunfo";"Sim";"Sim";"Não";;"Não"
"26165554";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26135604";"4.1";"Nordeste II";"PE";"Sertânia";"Sim";"Sim";"Não";;"Não"
"26136829";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Sim"
"26169711";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26137475";"4.1";"Nordeste II";"PE";"Parnamirim";"Sim";"Sim";"Não";;"Não"
"26140209";"4.1";"Nordeste II";"PE";"Santa Terezinha";"Sim";"Sim";"Não";;"Não"
"26140489";"4.1";"Nordeste II";"PE";"Triunfo";"Sim";"Sim";"Não";;"Não"
"26141582";"4.1";"Nordeste II";"PE";"Ingazeira";"Sim";"Sim";"Não";;"Não"
"26186047";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Não"
"26140500";"4.1";"Nordeste II";"PE";"Moreilândia";"Sim";"Sim";"Não";;"Não"
"26141787";"4.1";"Nordeste II";"PE";"Inajá";"Sim";"Sim";"Não";;"Não"
"26141817";"4.1";"Nordeste II";"PE";"Brejinho";"Sim";"Sim";"Não";;"Não"
"26142228";"4.1";"Nordeste II";"PE";"Manari";"Sim";"Sim";"Não";;"Não"
"26142562";"4.1";"Nordeste II";"PE";"Salgueiro";"Sim";"Sim";"Não";;"Sim"
"26143780";"4.1";"Nordeste II";"PE";"Mirandiba";"Sim";"Sim";"Não";;"Não"
"26143828";"4.1";"Nordeste II";"PE";"Araripina";"Sim";"Sim";"Não";;"Não"
"26144727";"4.1";"Nordeste II";"PE";"Exu";"Sim";"Sim";"Não";;"Sim"
"26147050";"4.1";"Nordeste II";"PE";"Belém do São Francisco";"Sim";"Sim";"Não";;"Sim"
"26147572";"4.1";"Nordeste II";"PE";"Inajá";"Sim";"Sim";"Não";;"Não"
"26150328";"4.1";"Nordeste II";"PE";"Moreilândia";"Sim";"Sim";"Não";;"Sim"
"26149184";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26186632";"4.1";"Nordeste II";"PE";"Ouricuri";"Sim";"Sim";"Não";;"Sim"
"26150336";"4.1";"Nordeste II";"PE";"Moreilândia";"Sim";"Sim";"Não";;"Sim"
"26150352";"4.1";"Nordeste II";"PE";"Serrita";"Sim";"Sim";"Não";;"Não"
"26150930";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26150980";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Não"
"26151014";"4.1";"Nordeste II";"PE";"Petrolândia";"Sim";"Sim";"Não";;"Não"
"26151138";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26151197";"4.1";"Nordeste II";"PE";"Jatobá";"Sim";"Sim";"Não";;"Sim"
"26151790";"4.1";"Nordeste II";"PE";"Calumbi";"Sim";"Sim";"Não";;"Não"
"26151812";"4.1";"Nordeste II";"PE";"Bodocó";"Sim";"Sim";"Não";;"Não"
"26151855";"4.1";"Nordeste II";"PE";"Bodocó";"Sim";"Sim";"Não";;"Sim"
"26152096";"4.1";"Nordeste II";"PE";"Ouricuri";"Sim";"Sim";"Não";;"Sim"
"26152126";"4.1";"Nordeste II";"PE";"Ouricuri";"Sim";"Sim";"Não";;"Não"
"26152983";"4.1";"Nordeste II";"PE";"Exu";"Sim";"Sim";"Não";;"Sim"
"26153181";"4.1";"Nordeste II";"PE";"Serra Talhada";"Sim";"Sim";"Não";;"Sim"
"26413787";"4.1";"Nordeste II";"PE";"Parnamirim";"Sim";"Sim";"Não";;"Não"
"26154617";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26155311";"4.1";"Nordeste II";"PE";"Belém do São Francisco";"Sim";"Sim";"Não";;"Não"
"26155613";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26158205";"4.1";"Nordeste II";"PE";"Floresta";"Sim";"Sim";"Não";;"Sim"
"26158558";"4.1";"Nordeste II";"PE";"Belém do São Francisco";"Sim";"Sim";"Não";;"Não"
"26192322";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26018985";"4.1";"Nordeste II";"PE";"Quixaba";"Sim";"Sim";"Não";;"Não"
"26164809";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Não"
"26165503";"4.1";"Nordeste II";"PE";"São José do Belmonte";"Sim";"Sim";"Não";;"Não"
"26192012";"4.1";"Nordeste II";"PE";"Salgueiro";"Sim";"Sim";"Não";;"Sim"
"26166488";"4.1";"Nordeste II";"PE";"Granito";"Sim";"Sim";"Não";;"Sim"
"26168324";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26191245";"4.1";"Nordeste II";"PE";"Santa Cruz";"Sim";"Sim";"Não";;"Não"
"26172631";"4.1";"Nordeste II";"PE";"Orocó";"Sim";"Sim";"Não";;"Sim"
"26176327";"4.1";"Nordeste II";"PE";"Bodocó";"Sim";"Sim";"Não";;"Sim"
"26177986";"4.1";"Nordeste II";"PE";"Santa Maria da Boa Vista";"Sim";"Sim";"Não";;"Não"
"26178605";"4.1";"Nordeste II";"PE";"Mirandiba";"Sim";"Sim";"Não";;"Não"
"26019230";"4.1";"Nordeste II";"PE";"Santa Cruz da Baixa Verde";"Sim";"Sim";"Não";;"Não"
"26179520";"4.1";"Nordeste II";"PE";"Itacuruba";"Sim";"Sim";"Não";;"Não"
"26180146";"4.1";"Nordeste II";"PE";"Granito";"Sim";"Sim";"Não";;"Sim"
"26181690";"4.1";"Nordeste II";"PE";"Ibimirim";"Sim";"Sim";"Não";;"Não"
"26183242";"4.1";"Nordeste II";"PE";"Parnamirim";"Sim";"Sim";"Não";;"Sim"
"26184095";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Sim"
"26184184";"4.1";"Nordeste II";"PE";"Terra Nova";"Sim";"Sim";"Não";;"Não"
"26184320";"4.1";"Nordeste II";"PE";"Lagoa Grande";"Sim";"Sim";"Não";;"Sim"
"26185075";"4.1";"Nordeste II";"PE";"Itapetim";"Sim";"Sim";"Não";;"Não"
"26185245";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26185547";"4.1";"Nordeste II";"PE";"Belém do São Francisco";"Sim";"Sim";"Não";;"Sim"
"26185954";"4.1";"Nordeste II";"PE";"Itapetim";"Sim";"Sim";"Não";;"Não"
"26186012";"4.1";"Nordeste II";"PE";"Santa Cruz";"Sim";"Sim";"Não";;"Não"
"26020564";"4.1";"Nordeste II";"PE";"São José do Egito";"Sim";"Sim";"Não";;"Sim"
"26186128";"4.1";"Nordeste II";"PE";"Moreilândia";"Sim";"Sim";"Não";;"Sim"
"26186357";"4.1";"Nordeste II";"PE";"Exu";"Sim";"Sim";"Não";;"Sim"
"26186470";"4.1";"Nordeste II";"PE";"Ouricuri";"Sim";"Sim";"Não";;"Sim"
"26186578";"4.1";"Nordeste II";"PE";"Itapetim";"Sim";"Sim";"Não";;"Não"
"26186594";"4.1";"Nordeste II";"PE";"Itapetim";"Sim";"Sim";"Não";;"Não"
"26159023";"4.1";"Nordeste II";"PE";"São José do Egito";"Sim";"Sim";"Não";;"Sim"
"26186969";"4.1";"Nordeste II";"PE";"Flores";"Sim";"Sim";"Não";;"Não"
"26187906";"4.1";"Nordeste II";"PE";"Santa Cruz";"Sim";"Sim";"Não";;"Não"
"26188058";"4.1";"Nordeste II";"PE";"Petrolina";"Sim";"Sim";"Não";;"Não"
"26189054";"4.1";"Nordeste II";"PE";"Parnamirim";"Sim";"Sim";"Não";;"Não"
"26189127";"4.1";"Nordeste II";"PE";"Santa Cruz da Baixa Verde";"Sim";"Sim";"Não";;"Não"
"26189178";"4.1";"Nordeste II";"PE";"Carnaíba";"Sim";"Sim";"Não";;"Não"
"26021765";"4.1";"Nordeste II";"PE";"Serra Talhada";"Sim";"Sim";"Não";;"Não"
"26190460";"4.1";"Nordeste II";"PE";"Verdejante";"Sim";"Sim";"Não";;"Não"
"26190516";"4.1";"Nordeste II";"PE";"Salgueiro";"Sim";"Sim";"Não";;"Não"
"26190826";"4.1";"Nordeste II";"PE";"Araripina";"Sim";"Sim";"Não";;"Não"
"26191016";"4.1";"Nordeste II";"PE";"Quixaba";"Sim";"Sim";"Não";;"Sim"
"26022311";"4.1";"Nordeste II";"PE";"Serra Talhada";"Sim";"Sim";"Não";;"Sim"
"26030233";"4.1";"Nordeste II";"PE";"Sertânia";"Sim";"Sim";"Não";;"Sim"
"26192314";"4.1";"Nordeste II";"PE";"São José do Belmonte";"Sim";"Sim";"Não";;"Sim"
"26030306";"4.1";"Nordeste II";"PE";"Sertânia";"Sim";"Sim";"Não";;"Não"
"26192373";"4.1";"Nordeste II";"PE";"Serra Talhada";"Sim";"Sim";"Não";;"Sim"
"26192381";"4.1";"Nordeste II";"PE";"Serra Talhada";"Sim";"Sim";"Não";;"Sim"
"26192446";"4.1";"Nordeste II";"PE";"Carnaíba";"Sim";"Sim";"Não";;"Não"
"26266601";"4.1";"Nordeste II";"PE";"Ingazeira";"Sim";"Sim";"Não";;"Não"
"26365618";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26377616";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26382610";"4.1";"Nordeste II";"PE";"Carnaubeira da Penha";"Sim";"Sim";"Não";;"Não"
"26030381";"4.1";"Nordeste II";"PE";"Sertânia";"Sim";"Sim";"Não";;"Sim"
"26432722";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Sim"
"26530783";"4.1";"Nordeste II";"PE";"Tacaratu";"Sim";"Sim";"Não";;"Não"
"26548720";"4.1";"Nordeste II";"PE";"Parnamirim";"Sim";"Sim";"Não";;"Não"
"22000364";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22000380";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22000577";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22000585";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Não"
"22000615";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22000658";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22000712";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22000720";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22000739";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22000917";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22001050";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22001131";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Não"
"22001158";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22001182";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22001212";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22001220";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22001409";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22001476";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22001506";"4.1";"Nordeste I";"PI";"Barras";"Sim";"Sim";"Não";;"Sim"
"22001824";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22001840";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22001883";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22001930";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22001948";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002189";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002197";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002219";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002316";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002421";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002448";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002464";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002480";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002561";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002618";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22002740";"4.1";"Nordeste I";"PI";"Batalha";"Sim";"Sim";"Não";;"Não"
"22003215";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003258";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Não"
"22003312";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Não"
"22003320";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003380";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003398";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003401";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003410";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003428";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003444";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003509";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22125752";"4.1";"Nordeste I";"PI";"Boa Hora";"Sim";"Sim";"Não";;"Sim"
"22003533";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003614";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Não"
"22003665";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Não"
"22003681";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22003851";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Não"
"22003860";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22003908";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22003940";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22003975";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22004017";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22004076";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Não"
"22004122";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22004165";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22004190";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Não"
"22004238";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22011218";"4.1";"Nordeste I";"PI";"Bom Princípio do Piauí";"Sim";"Sim";"Não";;"Sim"
"22004289";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Não"
"22004297";"4.1";"Nordeste I";"PI";"Morro do Chapéu do Piauí";"Sim";"Sim";"Não";;"Sim"
"22003525";"4.1";"Nordeste I";"PI";"Cabeceiras do Piauí";"Sim";"Sim";"Não";;"Sim"
"22004335";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22012362";"4.1";"Nordeste I";"PI";"Caxingó";"Sim";"Sim";"Não";;"Não"
"22004432";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22122575";"4.1";"Nordeste I";"PI";"Caxingó";"Sim";"Sim";"Não";;"Não"
"22004661";"4.1";"Nordeste I";"PI";"Morro do Chapéu do Piauí";"Sim";"Sim";"Não";;"Sim"
"22004670";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22004688";"4.1";"Nordeste I";"PI";"Esperantina";"Sim";"Sim";"Não";;"Sim"
"22004858";"4.1";"Nordeste I";"PI";"Murici dos Portelas";"Sim";"Sim";"Não";;"Não"
"22005048";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005129";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005153";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005161";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005188";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005200";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005250";"4.1";"Nordeste I";"PI";"Murici dos Portelas";"Sim";"Sim";"Não";;"Sim"
"22005277";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005358";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Não"
"22005390";"4.1";"Nordeste I";"PI";"Joaquim Pires";"Sim";"Sim";"Não";;"Sim"
"22005455";"4.1";"Nordeste I";"PI";"Murici dos Portelas";"Sim";"Sim";"Não";;"Sim"
"22005560";"4.1";"Nordeste I";"PI";"Joca Marques";"Sim";"Sim";"Não";;"Sim"
